gene_id	AGI_LocusCode
2134745	AT4G19110
4515101888	AT4G19112
1005713965	AT4G19120
2134755	AT4G19120
2134765	AT4G19130
2134775	AT4G19140
2134785	AT4G19150
4515101889	AT4G19150
1006228959	AT4G19160
1006228960	AT4G19160
2134790	AT4G19160
2134795	AT4G19170
2134730	AT4G19180
3706118	AT4G19185
2134740	AT4G19190
4515101890	AT4G19191
2134750	AT4G19200
2134760	AT4G19210
2134770	AT4G19220
2134780	AT4G19230
1006228961	AT4G19230
5019474409	AT4G19239
2140330	AT4G19240
2140340	AT4G19250
2140350	AT4G19260
2140365	AT4G19270
2140380	AT4G19280
2140395	AT4G19290
2140405	AT4G19300
504953089	AT4G19305
2140415	AT4G19310
2140425	AT4G19320
2140335	AT4G19330
2140345	AT4G19340
2140360	AT4G19350
2140375	AT4G19360
4515101891	AT4G19360
2140390	AT4G19370
2140400	AT4G19380
2140410	AT4G19390
1009022212	AT4G19395
2140420	AT4G19400
2140430	AT4G19410
6530297451	AT4G19410
1006229030	AT4G19420
2140435	AT4G19420
2140355	AT4G19430
2140370	AT4G19440
6530297452	AT4G19440
2140385	AT4G19450
4515101892	AT4G19452
3439984	AT4G19460
2122924	AT4G19470
2122934	AT4G19480
2122944	AT4G19490
1005714184	AT4G19490
6530297453	AT4G19500
2122954	AT4G19500
2122964	AT4G19510
1005714183	AT4G19510
2122979	AT4G19520
2122984	AT4G19530
2122994	AT4G19540
2122929	AT4G19550
6530297454	AT4G19550
2122939	AT4G19560
2122949	AT4G19570
2122959	AT4G19580
2122969	AT4G19590
2122974	AT4G19600
2122989	AT4G19610
2122999	AT4G19620
2123004	AT4G19630
4515101894	AT4G19633
2123009	AT4G19640
504953346	AT4G19645
1005714182	AT4G19645
2133919	AT4G19650
2133924	AT4G19660
2133934	AT4G19670
4010712910	AT4G19670
1009022161	AT4G19680
2133949	AT4G19680
2133964	AT4G19690
1005027765	AT4G19690
2133989	AT4G19700
2133994	AT4G19710
1006228954	AT4G19710
2134009	AT4G19720
2134019	AT4G19730
2133929	AT4G19740
2133939	AT4G19750
2133954	AT4G19760
2133969	AT4G19770
2133979	AT4G19780
2133999	AT4G19790
2134014	AT4G19800
2134024	AT4G19810
2134029	AT4G19820
4515101895	AT4G19829
2134034	AT4G19830
2133944	AT4G19840
2133959	AT4G19850
5019474410	AT4G19850
2133974	AT4G19860
1005713975	AT4G19865
1005713976	AT4G19870
2133984	AT4G19870
2134004	AT4G19880
1009022140	AT4G19880
1009022141	AT4G19880
6530297455	AT4G19890
2119751	AT4G19900
4515101896	AT4G19902
1009022284	AT4G19905
1006227849	AT4G19910
2119761	AT4G19920
1006227850	AT4G19925
2119771	AT4G19930
2119786	AT4G19940
2119806	AT4G19950
2119811	AT4G19960
6530297456	AT4G19960
2119826	AT4G19970
2119726	AT4G19980
3703851	AT4G19985
6530297457	AT4G19990
2119736	AT4G19990
2119756	AT4G20000
4515101897	AT4G20006
1009022144	AT4G20010
2119766	AT4G20010
2119781	AT4G20020
1006228810	AT4G20020
2119796	AT4G20030
2119816	AT4G20040
2119831	AT4G20050
4010712911	AT4G20050
2119721	AT4G20060
2119731	AT4G20070
2119741	AT4G20080
2119746	AT4G20090
504953376	AT4G20095
4515101898	AT4G20095
4515101899	AT4G20095
3438599	AT4G20100
3438603	AT4G20110
6530297458	AT4G20110
1005714248	AT4G20115
3438611	AT4G20130
2120361	AT4G20140
2120366	AT4G20150
2120376	AT4G20160
2120386	AT4G20170
2120396	AT4G20180
2120406	AT4G20190
2120416	AT4G20200
2120336	AT4G20210
2120346	AT4G20220
2120371	AT4G20230
1009022204	AT4G20235
2120381	AT4G20240
2120391	AT4G20250
2120401	AT4G20260
1005714214	AT4G20260
1009022138	AT4G20260
1009022139	AT4G20260
6530297459	AT4G20260
6530297460	AT4G20260
2120411	AT4G20270
2120421	AT4G20280
2120331	AT4G20290
2120341	AT4G20300
1005714215	AT4G20300
5019474411	AT4G20310
5019474412	AT4G20310
2120351	AT4G20310
2120356	AT4G20320
4010712912	AT4G20320
4010712913	AT4G20325
4515101900	AT4G20325
2128579	AT4G20330
2128589	AT4G20340
2128599	AT4G20350
6530297461	AT4G20350
2128614	AT4G20360
4010712914	AT4G20362
1006227858	AT4G20365
2128629	AT4G20370
2128638	AT4G20380
1005027772	AT4G20380
1005714071	AT4G20380
1009022134	AT4G20380
1009022135	AT4G20380
1009022136	AT4G20380
4010712915	AT4G20380
5019474413	AT4G20380
2128648	AT4G20390
2128658	AT4G20400
1009022137	AT4G20400
2128668	AT4G20410
2128584	AT4G20420
2128594	AT4G20430
6530297462	AT4G20430
1005714072	AT4G20440
1009022164	AT4G20440
5019474414	AT4G20440
2128609	AT4G20440
2128624	AT4G20450
2128633	AT4G20460
2128643	AT4G20470
2128653	AT4G20480
2128663	AT4G20490
2128673	AT4G20500
2128678	AT4G20510
2128604	AT4G20520
2128619	AT4G20530
2831479	AT4G20540
2831489	AT4G20550
2831499	AT4G20560
2831509	AT4G20570
2831514	AT4G20580
2831519	AT4G20590
2831524	AT4G20600
2831529	AT4G20610
2831474	AT4G20620
2831484	AT4G20630
2831494	AT4G20640
2831504	AT4G20650
2121463	AT4G20670
2121473	AT4G20680
2121483	AT4G20690
2121493	AT4G20700
2121503	AT4G20710
504953361	AT4G20715
2121513	AT4G20720
504953362	AT4G20725
2121518	AT4G20730
2121528	AT4G20740
2121468	AT4G20760
2121478	AT4G20770
2121488	AT4G20780
2121498	AT4G20790
2121508	AT4G20800
2121523	AT4G20810
2121533	AT4G20820
2121538	AT4G20830
1006228832	AT4G20830
2121543	AT4G20840
2133038	AT4G20850
2133043	AT4G20860
2133053	AT4G20870
2133068	AT4G20880
2133083	AT4G20890
2133098	AT4G20900
2133113	AT4G20910
6530297463	AT4G20910
2133123	AT4G20920
2133133	AT4G20930
2133048	AT4G20940
2133073	AT4G20960
2133088	AT4G20970
2133103	AT4G20980
1009022173	AT4G20980
1009022174	AT4G20980
6530297464	AT4G20980
2133118	AT4G20990
2133128	AT4G21000
2133138	AT4G21010
2133143	AT4G21020
2133148	AT4G21030
2133063	AT4G21040
2133078	AT4G21050
2133093	AT4G21060
5019474416	AT4G21060
4010712916	AT4G21065
4010712917	AT4G21065
3439444	AT4G21070
2127352	AT4G21080
2127357	AT4G21090
1005714126	AT4G21090
1009022176	AT4G21090
2127367	AT4G21100
3704947	AT4G21105
4010712918	AT4G21105
2127382	AT4G21110
2127397	AT4G21120
2127407	AT4G21130
2127417	AT4G21140
2127327	AT4G21150
6530297465	AT4G21150
6530297466	AT4G21150
1005714127	AT4G21160
1006227915	AT4G21160
1006228889	AT4G21160
2127337	AT4G21160
2127362	AT4G21170
2127372	AT4G21180
2127387	AT4G21190
4010712919	AT4G21192
4010712920	AT4G21192
5019474417	AT4G21200
5019474418	AT4G21200
2127402	AT4G21200
2127412	AT4G21210
1009022110	AT4G21210
4515101901	AT4G21213
504953311	AT4G21215
1006228890	AT4G21215
4515101902	AT4G21216
2127422	AT4G21220
2127322	AT4G21230
2127332	AT4G21240
2127342	AT4G21250
2127347	AT4G21260
2127377	AT4G21270
3440072	AT4G21280
1009022108	AT4G21280
2141170	AT4G21300
2141185	AT4G21310
2141195	AT4G21320
3706788	AT4G21323
3706793	AT4G21326
2141205	AT4G21330
2141215	AT4G21340
2141225	AT4G21350
2141235	AT4G21360
4515101903	AT4G21362
504953084	AT4G21363
504953083	AT4G21366
2141165	AT4G21370
2141180	AT4G21380
2141175	AT4G21390
3440052	AT4G21400
3440056	AT4G21410
3440060	AT4G21420
3440064	AT4G21430
4515101904	AT4G21437
3440068	AT4G21440
504953377	AT4G21445
1006227949	AT4G21450
6530297467	AT4G21450
2119631	AT4G21450
2119636	AT4G21460
2119646	AT4G21470
2119656	AT4G21480
2119666	AT4G21490
2119676	AT4G21500
2119606	AT4G21510
2119616	AT4G21520
2119626	AT4G21530
6530297468	AT4G21534
1009022123	AT4G21540
1009022124	AT4G21540
2119641	AT4G21540
2119651	AT4G21550
3438575	AT4G21560
1005714249	AT4G21560
1006228802	AT4G21560
3438579	AT4G21570
3438583	AT4G21580
1009022127	AT4G21580
4010712921	AT4G21580
504953378	AT4G21585
4010712922	AT4G21590
3438587	AT4G21590
4010712923	AT4G21595
3438591	AT4G21600
3703831	AT4G21605
3438595	AT4G21610
2119002	AT4G21620
6530297469	AT4G21620
2119007	AT4G21630
2119017	AT4G21640
2119027	AT4G21650
2119037	AT4G21660
6530297470	AT4G21660
2119052	AT4G21670
2119057	AT4G21680
2119067	AT4G21690
2119077	AT4G21700
504953382	AT4G21705
2119012	AT4G21710
2119022	AT4G21720
6530297471	AT4G21720
2119032	AT4G21730
2119042	AT4G21740
4010712924	AT4G21745
1009022120	AT4G21750
2119047	AT4G21750
2119062	AT4G21760
2119072	AT4G21770
2119082	AT4G21780
2119087	AT4G21790
2119092	AT4G21800
1006228803	AT4G21800
2141651	AT4G21810
2141656	AT4G21820
2141666	AT4G21830
4010712925	AT4G21830
2141676	AT4G21840
2141691	AT4G21850
1005713828	AT4G21850
4010712926	AT4G21860
6530297472	AT4G21860
2141701	AT4G21860
3706841	AT4G21865
2141631	AT4G21870
2141641	AT4G21880
2141646	AT4G21890
4515101905	AT4G21895
2141661	AT4G21900
4515101906	AT4G21902
4515101907	AT4G21903
6530297473	AT4G21903
1006229049	AT4G21910
1006229050	AT4G21910
6530297474	AT4G21910
2141671	AT4G21910
3440180	AT4G21920
4515101908	AT4G21926
3440184	AT4G21930
3440188	AT4G21940
6530297475	AT4G21940
3440168	AT4G21950
3440172	AT4G21960
3440176	AT4G21970
2120617	AT4G21980
4010712927	AT4G21980
6530297476	AT4G21990
2120627	AT4G21990
2120637	AT4G22000
2120647	AT4G22010
2120657	AT4G22020
2120667	AT4G22030
2120677	AT4G22040
2120687	AT4G22050
2120612	AT4G22060
1006228821	AT4G22065
5019474419	AT4G22066
2120622	AT4G22070
2120632	AT4G22080
2120642	AT4G22090
2120652	AT4G22100
1009022289	AT4G22105
1006228822	AT4G22110
2120662	AT4G22110
1009022285	AT4G22115
4010712928	AT4G22120
4515101909	AT4G22120
4515101910	AT4G22120
4515101911	AT4G22120
6530297477	AT4G22120
2120672	AT4G22120
2120682	AT4G22130
4515101912	AT4G22130
1009022062	AT4G22140
2120692	AT4G22140
2132000	AT4G22150
2132010	AT4G22160
1005714021	AT4G22160
3705710	AT4G22165
2132020	AT4G22170
2132034	AT4G22180
3705734	AT4G22185
2132049	AT4G22190
2132064	AT4G22200
2132079	AT4G22210
3705728	AT4G22212
3705721	AT4G22214
3705762	AT4G22217
2132089	AT4G22220
2132099	AT4G22230
1005714020	AT4G22230
4010712929	AT4G22233
4010712930	AT4G22233
3705767	AT4G22235
1009022063	AT4G22235
2132005	AT4G22240
2132015	AT4G22250
2132030	AT4G22260
1005714019	AT4G22265
2132044	AT4G22270
2132059	AT4G22280
1006228935	AT4G22280
4010712931	AT4G22285
2132074	AT4G22290
2132084	AT4G22300
6530297478	AT4G22305
2132094	AT4G22310
2132104	AT4G22320
6530297479	AT4G22320
2132109	AT4G22330
2132025	AT4G22340
1006228936	AT4G22340
1009022060	AT4G22340
6530297480	AT4G22350
2132039	AT4G22350
2132054	AT4G22360
2132069	AT4G22370
3439346	AT4G22380
2127464	AT4G22390
2127474	AT4G22400
2127489	AT4G22410
1006228892	AT4G22415
2127504	AT4G22420
2127519	AT4G22430
2127529	AT4G22440
2127544	AT4G22450
2127559	AT4G22460
2127459	AT4G22470
4010712932	AT4G22485
2127484	AT4G22490
4010712933	AT4G22505
2127514	AT4G22510
4010712934	AT4G22513
4010712935	AT4G22517
2127534	AT4G22520
2127549	AT4G22530
2127564	AT4G22540
1006228891	AT4G22540
1009022061	AT4G22540
6530297481	AT4G22540
504953310	AT4G22545
2127574	AT4G22550
2127584	AT4G22560
2127479	AT4G22570
2127494	AT4G22580
2127509	AT4G22590
4515101913	AT4G22592
2127524	AT4G22600
2127539	AT4G22610
3439351	AT4G22620
3439355	AT4G22630
1005714125	AT4G22635
3439359	AT4G22640
3439363	AT4G22650
3439367	AT4G22660
1009022273	AT4G22666
4515101914	AT4G22666
2132578	AT4G22670
2132583	AT4G22680
2132593	AT4G22690
2132603	AT4G22700
2132613	AT4G22710
2132623	AT4G22720
1006228939	AT4G22720
2132633	AT4G22730
2132643	AT4G22740
1005713989	AT4G22740
3705833	AT4G22745
5019474420	AT4G22750
2132653	AT4G22750
3705841	AT4G22753
6530297482	AT4G22753
1005713987	AT4G22754
3705848	AT4G22756
6530297483	AT4G22758
2132588	AT4G22760
2132598	AT4G22770
2132608	AT4G22780
1005713988	AT4G22785
2132618	AT4G22790
2132628	AT4G22800
2132638	AT4G22810
3439371	AT4G22820
1006228888	AT4G22820
6530297484	AT4G22830
3439375	AT4G22830
3439379	AT4G22840
3439383	AT4G22850
5019474421	AT4G22850
4010712936	AT4G22860
2127202	AT4G22860
2127207	AT4G22870
5019474422	AT4G22870
1009022086	AT4G22880
2127217	AT4G22880
2127232	AT4G22890
1005714131	AT4G22890
1005714132	AT4G22890
4010712937	AT4G22890
4010712938	AT4G22890
2127247	AT4G22900
2127262	AT4G22910
2127152	AT4G22920
2127167	AT4G22930
2127187	AT4G22940
2127212	AT4G22950
2127222	AT4G22960
2127237	AT4G22970
6530297485	AT4G22970
2127252	AT4G22980
2127267	AT4G22990
6530297486	AT4G22990
2127147	AT4G23000
2127162	AT4G23010
4010712939	AT4G23010
6530297487	AT4G23010
6530297488	AT4G23020
2127177	AT4G23020
2127192	AT4G23030
2127197	AT4G23040
2127227	AT4G23050
1005714128	AT4G23050
2127242	AT4G23060
2127257	AT4G23070
2127142	AT4G23080
2127157	AT4G23090
4010712940	AT4G23090
1009022034	AT4G23100
6530297489	AT4G23100
2127172	AT4G23100
4515101915	AT4G23103
2127182	AT4G23110
3439085	AT4G23120
3439089	AT4G23130
1005714129	AT4G23130
1005714130	AT4G23140
3439093	AT4G23140
2121635	AT4G23150
2121650	AT4G23160
2121665	AT4G23170
2121675	AT4G23180
2121690	AT4G23190
2121700	AT4G23200
4010712941	AT4G23205
1005714201	AT4G23210
4010712942	AT4G23210
2121605	AT4G23210
4515101916	AT4G23215
2121615	AT4G23220
2121630	AT4G23230
2121645	AT4G23240
2121660	AT4G23250
2121680	AT4G23260
6530297490	AT4G23260
2121685	AT4G23270
4515101917	AT4G23271
2121695	AT4G23280
2121705	AT4G23290
1005714200	AT4G23290
2121710	AT4G23300
2121625	AT4G23310
3438652	AT4G23320
3438656	AT4G23330
6530297491	AT4G23330
1006228792	AT4G23340
3438660	AT4G23340
2117888	AT4G23350
2117893	AT4G23360
5019474423	AT4G23364
2117903	AT4G23370
4515101918	AT4G23375
2117918	AT4G23380
4515101919	AT4G23387
2117928	AT4G23390
2117938	AT4G23400
2117953	AT4G23410
2117958	AT4G23420
1006228793	AT4G23420
6530297492	AT4G23420
1005714271	AT4G23430
4515101920	AT4G23430
2117968	AT4G23430
4515101921	AT4G23432
2117898	AT4G23440
2117908	AT4G23450
6530297493	AT4G23450
6530297494	AT4G23450
2117923	AT4G23460
2117933	AT4G23470
1006228790	AT4G23470
1009022041	AT4G23470
2117948	AT4G23490
3703515	AT4G23493
3703526	AT4G23496
2117963	AT4G23500
2117973	AT4G23510
1006228791	AT4G23515
2117978	AT4G23520
2117983	AT4G23530
2117913	AT4G23540
2128388	AT4G23550
2128393	AT4G23560
2128403	AT4G23570
1005714100	AT4G23570
1009022042	AT4G23570
2128418	AT4G23580
2128433	AT4G23590
2128458	AT4G23600
1005714099	AT4G23600
1009022043	AT4G23600
2128463	AT4G23610
2128478	AT4G23620
6530297495	AT4G23620
2128493	AT4G23630
1005714097	AT4G23635
2128398	AT4G23640
2128408	AT4G23650
2128423	AT4G23660
1005714101	AT4G23660
6530297496	AT4G23660
2128438	AT4G23670
2128448	AT4G23680
2128468	AT4G23690
2128483	AT4G23700
2128498	AT4G23710
1009022235	AT4G23713
2128508	AT4G23720
2128518	AT4G23730
2128413	AT4G23740
2128428	AT4G23750
1006228899	AT4G23750
2128443	AT4G23760
2128453	AT4G23770
2128473	AT4G23780
2128488	AT4G23790
2128503	AT4G23800
6530297497	AT4G23800
3439784	AT4G23810
3439788	AT4G23820
2138130	AT4G23840
2138140	AT4G23850
2138150	AT4G23860
1006229017	AT4G23860
4010712943	AT4G23860
2138160	AT4G23870
2138170	AT4G23880
1006229013	AT4G23882
3706525	AT4G23885
2138090	AT4G23890
1006229014	AT4G23895
4010712944	AT4G23895
6530297498	AT4G23895
2138100	AT4G23900
2138110	AT4G23910
6530297499	AT4G23910
1005713860	AT4G23915
2138120	AT4G23920
2138135	AT4G23930
1006229016	AT4G23930
2138145	AT4G23940
2138155	AT4G23950
6530297500	AT4G23950
2138165	AT4G23960
2138085	AT4G23970
2138095	AT4G23980
1009022053	AT4G23980
2138105	AT4G23990
2138115	AT4G24000
2138125	AT4G24010
1006229015	AT4G24015
2134940	AT4G24020
1005713961	AT4G24025
4515101922	AT4G24026
2134950	AT4G24030
2134960	AT4G24040
2134970	AT4G24050
2134980	AT4G24060
2134990	AT4G24070
2135000	AT4G24080
2135010	AT4G24090
2135015	AT4G24100
2134945	AT4G24110
2134955	AT4G24120
2134965	AT4G24130
2134975	AT4G24140
2134985	AT4G24150
2134995	AT4G24160
1006228969	AT4G24160
2135005	AT4G24170
3706135	AT4G24175
3439632	AT4G24180
2135886	AT4G24190
1006228977	AT4G24190
2135906	AT4G24200
4515101923	AT4G24204
4515101924	AT4G24204
4515101925	AT4G24204
2135916	AT4G24210
2135931	AT4G24220
4010712945	AT4G24220
1005713953	AT4G24230
4010712946	AT4G24230
4010712947	AT4G24230
4010712948	AT4G24230
4515101926	AT4G24230
2135946	AT4G24230
4515101927	AT4G24231
2135966	AT4G24240
2135981	AT4G24250
2135996	AT4G24260
504953185	AT4G24265
1005713950	AT4G24270
2135891	AT4G24270
504953184	AT4G24275
2135896	AT4G24280
2135911	AT4G24290
1005713951	AT4G24290
2135926	AT4G24300
2135951	AT4G24310
2135971	AT4G24320
2135986	AT4G24330
2136001	AT4G24340
2136011	AT4G24350
4515101928	AT4G24350
2135901	AT4G24370
2135921	AT4G24380
1009022046	AT4G24380
1006228976	AT4G24390
2135941	AT4G24390
2135961	AT4G24400
4010712949	AT4G24400
2135976	AT4G24410
4010712950	AT4G24415
4010712951	AT4G24415
4010712952	AT4G24415
2135991	AT4G24420
2136006	AT4G24430
2136016	AT4G24440
1005713949	AT4G24440
2136026	AT4G24450
2136031	AT4G24460
6530297501	AT4G24460
1005713952	AT4G24470
6530297502	AT4G24470
2135936	AT4G24470
2135956	AT4G24480
3439636	AT4G24490
4010712953	AT4G24490
1005714197	AT4G24500
6530297503	AT4G24500
2121869	AT4G24500
2121879	AT4G24510
2121893	AT4G24520
6530297504	AT4G24520
2121908	AT4G24530
2121923	AT4G24540
2121943	AT4G24550
1005714198	AT4G24550
6530297505	AT4G24550
2121958	AT4G24560
1005714196	AT4G24565
2121973	AT4G24570
2121864	AT4G24580
2121874	AT4G24590
2121888	AT4G24600
2121903	AT4G24610
6530297506	AT4G24610
4010712954	AT4G24620
2121928	AT4G24620
2121948	AT4G24630
2121963	AT4G24640
4515101929	AT4G24644
2121978	AT4G24650
5019474424	AT4G24652
2121988	AT4G24660
2121998	AT4G24670
1006228836	AT4G24670
2121883	AT4G24680
2121898	AT4G24690
2121918	AT4G24700
2121938	AT4G24710
2121968	AT4G24730
1006228834	AT4G24730
4515101930	AT4G24730
6530297507	AT4G24730
1006228835	AT4G24740
2121983	AT4G24740
3439017	AT4G24750
3439021	AT4G24760
3439029	AT4G24770
3439057	AT4G24780
6530297508	AT4G24780
4515101931	AT4G24790
3439065	AT4G24790
2126787	AT4G24800
1009022154	AT4G24800
6530297509	AT4G24800
504953315	AT4G24805
1009022155	AT4G24810
6530297510	AT4G24810
2126792	AT4G24810
2126797	AT4G24820
1006228884	AT4G24820
4515101932	AT4G24830
2126802	AT4G24830
2126807	AT4G24840
2126782	AT4G24860
3439069	AT4G24880
3439073	AT4G24890
3439025	AT4G24900
3439041	AT4G24910
3439049	AT4G24920
3439037	AT4G24930
3439045	AT4G24940
3439053	AT4G24950
3439061	AT4G24960
4515101933	AT4G24960
6530297511	AT4G24960
3439077	AT4G24970
1006228782	AT4G24972
4515101934	AT4G24973
4515101935	AT4G24974
504953316	AT4G24975
5019474425	AT4G24977
3439033	AT4G24980
2117382	AT4G24990
2117397	AT4G25000
2117262	AT4G25010
2117277	AT4G25020
2117292	AT4G25030
1006228783	AT4G25030
3438768	AT4G25040
3438776	AT4G25050
6530297512	AT4G25050
4515101936	AT4G25070
3438804	AT4G25070
3438764	AT4G25080
1005714296	AT4G25080
1005714297	AT4G25080
4515101937	AT4G25080
6530297513	AT4G25080
6530297514	AT4G25090
3438788	AT4G25090
3438796	AT4G25100
1005714298	AT4G25100
1005714299	AT4G25100
1009022159	AT4G25100
6530297515	AT4G25100
1009022160	AT4G25110
3438756	AT4G25110
3438760	AT4G25120
3438772	AT4G25130
3438780	AT4G25140
3438792	AT4G25150
3438800	AT4G25160
2122618	AT4G25170
5019474426	AT4G25170
2122628	AT4G25180
2122638	AT4G25190
4515101938	AT4G25190
2122648	AT4G25200
2122658	AT4G25210
2122663	AT4G25220
4010712955	AT4G25225
1005714186	AT4G25230
2122673	AT4G25230
4010712956	AT4G25235
2122688	AT4G25240
2122698	AT4G25250
2122623	AT4G25260
2122633	AT4G25270
2122643	AT4G25280
2122653	AT4G25290
2122668	AT4G25300
1006228844	AT4G25300
2122678	AT4G25310
1006227852	AT4G25315
6530297516	AT4G25315
3439776	AT4G25320
3439780	AT4G25330
2138028	AT4G25340
6530297517	AT4G25340
2138037	AT4G25350
2138042	AT4G25360
1009022142	AT4G25360
2138047	AT4G25370
2138052	AT4G25380
4515101939	AT4G25386
1005713863	AT4G25390
2138013	AT4G25390
2138018	AT4G25400
2138023	AT4G25410
2138033	AT4G25420
3706504	AT4G25430
504953139	AT4G25433
1005713862	AT4G25434
1009022183	AT4G25434
1005713861	AT4G25435
3706498	AT4G25440
3706490	AT4G25450
1009022184	AT4G25450
4010712957	AT4G25450
3706494	AT4G25470
3706515	AT4G25480
3706482	AT4G25490
3706478	AT4G25500
1006228933	AT4G25500
4010712958	AT4G25500
6530297518	AT4G25500
3706508	AT4G25510
504953262	AT4G25515
2131803	AT4G25520
2131813	AT4G25530
2131828	AT4G25540
2131838	AT4G25550
2131843	AT4G25560
2131858	AT4G25570
2131868	AT4G25580
1005714024	AT4G25585
2131878	AT4G25590
2131883	AT4G25600
2131888	AT4G25610
5019474427	AT4G25610
2131818	AT4G25620
2131385	AT4G25630
1009022258	AT4G25631
1005714029	AT4G25635
6530297519	AT4G25640
2131400	AT4G25640
2131405	AT4G25650
1005714030	AT4G25650
2131410	AT4G25660
2131365	AT4G25670
6530297520	AT4G25670
4515101940	AT4G25672
2131370	AT4G25680
2131375	AT4G25690
1006228930	AT4G25690
4515101941	AT4G25692
1009022170	AT4G25700
2131380	AT4G25700
4515101942	AT4G25707
6530297521	AT4G25710
2131395	AT4G25710
4515101943	AT4G25719
1009022168	AT4G25720
1009022169	AT4G25720
2131390	AT4G25720
3439242	AT4G25730
3439246	AT4G25740
1009022165	AT4G25740
2117506	AT4G25750
2117516	AT4G25760
2117526	AT4G25770
6530297522	AT4G25770
2117536	AT4G25780
2117546	AT4G25790
2117556	AT4G25800
4010712959	AT4G25800
2117566	AT4G25810
2117491	AT4G25820
2117501	AT4G25830
3703440	AT4G25835
2117511	AT4G25840
1009022263	AT4G25845
6530297523	AT4G25850
2117521	AT4G25850
2117531	AT4G25860
2117541	AT4G25870
2117551	AT4G25880
1006228784	AT4G25880
1009022167	AT4G25880
4515101944	AT4G25885
2117561	AT4G25890
2117571	AT4G25900
3438616	AT4G25910
3438620	AT4G25920
3438624	AT4G25930
3438628	AT4G25940
3438632	AT4G25950
3438636	AT4G25960
3438640	AT4G25970
3438644	AT4G25980
3438648	AT4G25990
1005714295	AT4G25990
2120754	AT4G26000
4515101945	AT4G26005
2120759	AT4G26010
2120774	AT4G26020
6530297524	AT4G26020
2120794	AT4G26030
2120809	AT4G26040
2120824	AT4G26050
4515101946	AT4G26055
2120839	AT4G26060
2120854	AT4G26070
1005714211	AT4G26070
1006228823	AT4G26070
2120864	AT4G26080
2120873	AT4G26090
4010712960	AT4G26095
2120764	AT4G26100
2120784	AT4G26110
4515101947	AT4G26110
2120799	AT4G26120
2120814	AT4G26130
2120829	AT4G26140
1005714212	AT4G26140
2120844	AT4G26150
2120859	AT4G26160
3439676	AT4G26170
3439680	AT4G26180
3439684	AT4G26190
2136778	AT4G26200
2136788	AT4G26210
1006228991	AT4G26210
2136798	AT4G26220
1005713914	AT4G26225
2136808	AT4G26230
2136818	AT4G26240
2136828	AT4G26250
4010712961	AT4G26255
6530297525	AT4G26260
2136838	AT4G26260
2136848	AT4G26270
2136853	AT4G26280
4010712962	AT4G26288
2136783	AT4G26290
2136793	AT4G26300
2136803	AT4G26310
6530297526	AT4G26310
2136813	AT4G26320
2136823	AT4G26330
2136833	AT4G26340
2136843	AT4G26350
3439660	AT4G26360
1006915554	AT4G26365
1006228931	AT4G26370
3439664	AT4G26370
1005713913	AT4G26375
3439668	AT4G26380
1005713912	AT4G26385
3439672	AT4G26390
2131462	AT4G26400
1005714028	AT4G26400
2131472	AT4G26410
2131482	AT4G26420
4515101948	AT4G26420
2131492	AT4G26430
2131502	AT4G26440
2131432	AT4G26450
5019474428	AT4G26455
2131442	AT4G26460
4515101949	AT4G26466
4010712963	AT4G26470
3439464	AT4G26470
3439472	AT4G26480
6530297527	AT4G26483
6530297528	AT4G26485
4010712964	AT4G26488
3439476	AT4G26490
3439480	AT4G26500
2131497	AT4G26510
1005714027	AT4G26510
3439488	AT4G26520
3439492	AT4G26530
1009022098	AT4G26530
2131517	AT4G26540
6530297529	AT4G26542
3439504	AT4G26550
3705973	AT4G26555
3439496	AT4G26560
2133866	AT4G26570
1005713978	AT4G26570
6530297530	AT4G26580
2133876	AT4G26580
6530297531	AT4G26582
2133881	AT4G26590
2133831	AT4G26600
2133836	AT4G26610
2133841	AT4G26620
2133846	AT4G26630
1009022100	AT4G26630
1005713979	AT4G26640
2133851	AT4G26640
2133861	AT4G26650
1009022101	AT4G26650
2133871	AT4G26660
3439500	AT4G26670
1005713977	AT4G26675
6530297532	AT4G26680
3439460	AT4G26680
3439468	AT4G26690
2116381	AT4G26700
1009022125	AT4G26700
1009022126	AT4G26700
4515101950	AT4G26701
1006228769	AT4G26710
2116391	AT4G26710
2116401	AT4G26720
2116411	AT4G26730
2116426	AT4G26740
2116436	AT4G26750
2116266	AT4G26760
2116271	AT4G26770
2116276	AT4G26780
2116281	AT4G26790
1005714333	AT4G26790
4010712965	AT4G26795
4010712966	AT4G26795
2116291	AT4G26800
2116301	AT4G26810
4515101951	AT4G26810
2116311	AT4G26820
2116326	AT4G26830
2116331	AT4G26840
2116341	AT4G26850
2116386	AT4G26860
6530297533	AT4G26860
2116396	AT4G26870
2116406	AT4G26880
2116416	AT4G26890
2116421	AT4G26900
2116431	AT4G26910
1005714330	AT4G26910
1005714331	AT4G26910
2116441	AT4G26920
2116446	AT4G26930
2116451	AT4G26940
1005714332	AT4G26940
6530297534	AT4G26950
2116456	AT4G26950
2116286	AT4G26960
1005714334	AT4G26965
1009022193	AT4G26965
2116296	AT4G26970
2116306	AT4G26980
2116316	AT4G26990
2116321	AT4G27000
2116336	AT4G27010
5019474429	AT4G27010
2116346	AT4G27020
2116351	AT4G27030
2116356	AT4G27040
4515101952	AT4G27040
4515101953	AT4G27040
4515101954	AT4G27040
1006227847	AT4G27050
1009022191	AT4G27050
4010712967	AT4G27050
